,Ticker,Date,Name,AcquiredDisposedCode,TransactionCode,Shares,PricePerShare,SharesOwnedFollowing,fileDate
18819,XAIR,2023-03-07T00:00:00.000Z,Lisi Steven A.,A,P,45000.0,5.976,1442849.0,2023-03-09T21:05:34.000Z
18820,XAIR,2023-03-08T00:00:00.000Z,Carey Robert,A,P,10000.0,5.95,852323.0,2023-03-09T21:05:31.000Z
18821,MYRG,2023-03-07T00:00:00.000Z,Lowry Jennifer Elaine,D,S,1500.0,121.9986,7919.0,2023-03-09T21:05:21.000Z
18822,MYRG,2023-03-07T00:00:00.000Z,Lowry Jennifer Elaine,D,S,500.0,121.1613,9419.0,2023-03-09T21:05:21.000Z
18823,MYRG,2023-03-07T00:00:00.000Z,Waneka Jeffrey J.,D,S,6202.0,120.5369,35878.0,2023-03-09T21:05:20.000Z
18824,MYRG,2023-03-07T00:00:00.000Z,Waneka Jeffrey J.,D,S,5798.0,121.4956,30080.0,2023-03-09T21:05:20.000Z
18825,HGV,2023-03-07T00:00:00.000Z,Corbin Charles R. Jr.,D,F,1836.0,49.14,91774.0,2023-03-09T21:05:18.000Z
18826,HGV,2023-03-07T00:00:00.000Z,Mathewes Daniel Jason,A,A,16534.0,0.0,93326.0,2023-03-09T21:05:18.000Z
18827,HGV,2023-03-07T00:00:00.000Z,Corbin Charles R. Jr.,A,A,10683.0,0.0,102457.0,2023-03-09T21:05:18.000Z
18828,HGV,2023-03-07T00:00:00.000Z,Mathewes Daniel Jason,D,F,2896.0,49.14,76792.0,2023-03-09T21:05:18.000Z
18829,HGV,2023-03-07T00:00:00.000Z,GURNIK GORDON,D,F,2901.0,49.14,94198.0,2023-03-09T21:05:15.000Z
18830,HGV,2023-03-07T00:00:00.000Z,GURNIK GORDON,A,A,16534.0,0.0,110732.0,2023-03-09T21:05:15.000Z
18831,HGV,2023-03-07T00:00:00.000Z,Wang Mark D,D,F,5846.0,49.14,539268.0,2023-03-09T21:05:14.000Z
18832,HGV,2023-03-07T00:00:00.000Z,Wang Mark D,A,A,44770.0,0.0,584038.0,2023-03-09T21:05:14.000Z
18833,DV,2023-03-07T00:00:00.000Z,Eddleman Julie,D,S,11000.0,26.2236,116015.0,2023-03-09T21:05:12.000Z
18834,DV,2023-03-07T00:00:00.000Z,Eddleman Julie,D,S,300.0,26.86,127015.0,2023-03-09T21:05:12.000Z
18835,HGV,2023-03-07T00:00:00.000Z,Brizi Jorge Pablo,D,F,1607.0,49.14,28846.0,2023-03-09T21:05:09.000Z
18836,HGV,2023-03-07T00:00:00.000Z,Hernandez Carlos,A,A,2804.0,0.0,18003.0,2023-03-09T21:05:09.000Z
18837,HGV,2023-03-07T00:00:00.000Z,Hernandez Carlos,D,F,1032.0,49.14,15199.0,2023-03-09T21:05:09.000Z
18838,HGV,2023-03-07T00:00:00.000Z,Brizi Jorge Pablo,A,A,9666.0,0.0,38512.0,2023-03-09T21:05:09.000Z
18839,DV,2023-03-07T00:00:00.000Z,Desmond Laura,A,M,288000.0,2.01,467071.0,2023-03-09T21:04:42.000Z
18840,DV,2023-03-07T00:00:00.000Z,Desmond Laura,D,S,288000.0,26.3905,179071.0,2023-03-09T21:04:42.000Z
18841,ABG,2023-03-09T00:00:00.000Z,Villasana George A,D,S,2408.0,236.0,4710.0,2023-03-09T21:03:52.000Z
18842,ABG,2023-03-09T00:00:00.000Z,Villasana George A,D,S,420.0,233.33,4290.0,2023-03-09T21:03:52.000Z
18843,SGFY,2023-03-07T00:00:00.000Z,Senneff Steve,D,F,5660.0,28.37,302332.0,2023-03-09T21:03:39.000Z
18844,ABG,2023-03-08T00:00:00.000Z,Maric Miran,D,S,489.0,235.42,3541.0,2023-03-09T21:03:37.000Z
18845,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,518.0,191.8,10309423.0,2023-03-09T21:02:55.000Z
18846,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,3903.0,190.0,10311639.0,2023-03-09T21:02:55.000Z
18847,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,1698.0,191.03,10309941.0,2023-03-09T21:02:55.000Z
18848,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,9261.0,185.86,10332851.0,2023-03-09T21:02:55.000Z
18849,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,9245.0,186.89,10323606.0,2023-03-09T21:02:55.000Z
18850,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,3990.0,187.8,10319616.0,2023-03-09T21:02:55.000Z
18851,PCTY,2023-03-07T00:00:00.000Z,Sarowitz Steven I,D,S,4074.0,188.72,10315542.0,2023-03-09T21:02:55.000Z
18852,EQBK,2023-03-08T00:00:00.000Z,Anderson Craig L,D,S,1719.0,29.85,21880.0,2023-03-09T21:02:32.000Z
18853,EQBK,2023-03-08T00:00:00.000Z,Reber Brett A,D,S,1031.0,29.85,26250.0,2023-03-09T21:02:25.000Z
18854,EQBK,2023-03-08T00:00:00.000Z,Huber Julie A,D,S,938.0,29.85,54050.0,2023-03-09T21:02:15.000Z
18855,LMNR,2023-03-07T00:00:00.000Z,Edwards Harold S,A,A,63532.0,0.0,249796.0,2023-03-09T21:02:10.000Z
18856,TLS,2023-03-08T00:00:00.000Z,Harding Victoria A.,D,F,5332.0,3.86,41674.0,2023-03-09T21:01:35.000Z
18857,CRCT,2023-03-08T00:00:00.000Z,"Petrus Trust Company, LTA",A,C,973611.0,,973611.0,2023-03-09T21:01:32.000Z
18858,CRCT,2023-03-08T00:00:00.000Z,"Petrus Trust Company, LTA",D,J,973611.0,,0.0,2023-03-09T21:01:32.000Z
18859,TGLS,2023-03-09T00:00:00.000Z,Energy Holding Corp,A,P,38970.0,42.26,26928108.0,2023-03-09T21:00:55.000Z
18860,TGLS,2023-03-09T00:00:00.000Z,Energy Holding Corp,A,P,275810.0,42.26,26684506.0,2023-03-09T21:00:55.000Z
18861,TGLS,2023-03-09T00:00:00.000Z,Energy Holding Corp,A,P,204632.0,42.26,26889138.0,2023-03-09T21:00:55.000Z
18862,LMNR,2023-03-07T00:00:00.000Z,PALAMOUNTAIN MARK,A,A,38119.0,0.0,118382.0,2023-03-09T21:00:53.000Z
18863,TGLS,2023-03-09T00:00:00.000Z,Daes Christian T,D,S,204632.0,42.26,0.0,2023-03-09T21:00:38.000Z
18864,TGLS,2023-03-09T00:00:00.000Z,Daes Jose M,D,S,275810.0,42.26,0.0,2023-03-09T21:00:26.000Z
18865,TTOO,2022-10-18T00:00:00.000Z,Adams Laura Lee,A,M,732.0,,732.0,2023-03-09T21:00:25.000Z
18866,TTOO,2023-02-20T00:00:00.000Z,Giffin Brett A.,A,M,1333.0,,1378.0,2023-03-09T21:00:22.000Z
18867,TTOO,2023-02-22T00:00:00.000Z,Giffin Brett A.,D,S,537.0,0.65,841.0,2023-03-09T21:00:22.000Z
18868,TTOO,2023-02-20T00:00:00.000Z,Sprague John M,A,M,4000.0,,7047.0,2023-03-09T21:00:18.000Z
18869,TTOO,2023-02-24T00:00:00.000Z,Sprague John M,A,M,2914.0,,8416.0,2023-03-09T21:00:18.000Z
18870,TTOO,2023-02-28T00:00:00.000Z,Sprague John M,D,S,1148.0,0.59,7268.0,2023-03-09T21:00:18.000Z
18871,TTOO,2023-02-22T00:00:00.000Z,Sprague John M,D,S,1545.0,0.65,5502.0,2023-03-09T21:00:18.000Z
18872,TTOO,2023-02-24T00:00:00.000Z,Gibbs Michael Terrence,A,M,2914.0,,8102.0,2023-03-09T21:00:15.000Z
18873,TTOO,2023-02-28T00:00:00.000Z,Gibbs Michael Terrence,D,S,1585.0,0.59,6517.0,2023-03-09T21:00:15.000Z
18874,TTOO,2023-02-20T00:00:00.000Z,Gibbs Michael Terrence,A,M,4000.0,,7333.0,2023-03-09T21:00:15.000Z
18875,TTOO,2023-02-22T00:00:00.000Z,Gibbs Michael Terrence,D,S,2145.0,0.65,5188.0,2023-03-09T21:00:15.000Z
18876,NTAP,2023-03-07T00:00:00.000Z,Kurian George,D,S,4500.0,65.0383,147170.0,2023-03-09T21:00:12.000Z
18877,VAC,2023-03-08T00:00:00.000Z,Pighini Kathleen A.,D,F,87.0,153.67,4340.0,2023-03-09T21:00:09.000Z
18878,TTOO,2023-02-20T00:00:00.000Z,Sperzel John J III,A,M,16000.0,,20435.0,2023-03-09T21:00:07.000Z
18879,TTOO,2023-02-22T00:00:00.000Z,Sperzel John J III,D,S,6875.0,0.65,13560.0,2023-03-09T21:00:07.000Z
18880,TTOO,2023-02-24T00:00:00.000Z,Sperzel John J III,A,M,6667.0,,20227.0,2023-03-09T21:00:07.000Z
18881,TTOO,2023-02-28T00:00:00.000Z,Sperzel John J III,D,S,2898.0,0.59,17329.0,2023-03-09T21:00:07.000Z
18882,FFBC,2023-03-07T00:00:00.000Z,BROWN ARCHIE M JR,A,A,43778.0,0.0,215675.0,2023-03-09T20:50:10.000Z
18883,FFBC,2023-03-07T00:00:00.000Z,BROWN ARCHIE M JR,D,F,6491.0,23.3,209184.0,2023-03-09T20:50:10.000Z
18884,FRPH,2023-03-02T00:00:00.000Z,MILTON JOHN D JR,A,A,132.0,0.0,2158.0,2023-03-09T20:49:49.000Z
18885,FFBC,2023-03-07T00:00:00.000Z,Dennen Richard S,D,F,2198.0,23.3,105956.0,2023-03-09T20:40:49.000Z
18886,FFBC,2023-03-07T00:00:00.000Z,Dennen Richard S,A,A,15924.0,0.0,108154.0,2023-03-09T20:40:49.000Z
18887,FBNC,2023-03-07T00:00:00.000Z,McLamb Carlie C Jr,A,P,655.0,41.18,20414.0,2023-03-09T20:35:38.000Z
18888,FBNC,2023-03-07T00:00:00.000Z,McLamb Carlie C Jr,D,G,655.0,0.0,19759.0,2023-03-09T20:35:38.000Z
18889,FRPH,2023-03-02T00:00:00.000Z,BAKER JOHN D II,A,A,528.0,0.0,16506.0,2023-03-09T20:33:15.000Z
18890,VRNOF,2023-03-07T00:00:00.000Z,Weiss Darren Henry,A,M,14775.0,3.3621,589264.0,2023-03-09T20:32:18.000Z
18891,CBU,2023-03-08T00:00:00.000Z,LEVY JEFFREY M,D,F,165.0,61.05,3410.0,2023-03-09T20:31:02.000Z
18892,CINF,2023-03-07T00:00:00.000Z,SCHAMBOW MARC JON,D,F,117.0,119.63,19894.231,2023-03-09T20:30:38.000Z
18893,CINF,2023-03-07T00:00:00.000Z,SCHAMBOW MARC JON,A,M,861.0,61.47,20011.231,2023-03-09T20:30:38.000Z
18894,ATEC,2023-03-07T00:00:00.000Z,Berkowitz Mortimer III,A,M,107937.0,3.5,634922.0,2023-03-09T20:29:16.000Z
18895,ATEC,2023-03-07T00:00:00.000Z,Berkowitz Mortimer III,D,F,23820.0,15.86,611102.0,2023-03-09T20:29:16.000Z
18896,FROG,2023-03-08T00:00:00.000Z,Landman Yoav,D,S,15000.0,21.2535,7286542.0,2023-03-09T20:26:15.000Z
18897,VRNOF,2023-03-07T00:00:00.000Z,Spreckman David,A,M,650.0,3.3621,3421.0,2023-03-09T20:23:49.000Z
18898,UNTY,2023-03-09T00:00:00.000Z,Boyan George,A,P,1000.0,25.0,5181.0,2023-03-09T20:23:39.000Z
18899,UNTY,2023-03-09T00:00:00.000Z,Boyan George,A,P,750.0,25.63,3781.0,2023-03-09T20:23:39.000Z
18900,UNTY,2023-03-09T00:00:00.000Z,Boyan George,A,P,400.0,25.4,4181.0,2023-03-09T20:23:39.000Z
18901,SCX,2023-03-08T00:00:00.000Z,Allen David T.,D,S,3000.0,12.23,63871.0,2023-03-09T20:16:09.000Z
18902,VRNOF,2023-03-07T00:00:00.000Z,Miles Aaron Nathaniel,A,M,3100.0,3.3621,54835.0,2023-03-09T20:13:30.000Z
18903,TFC,2023-03-08T00:00:00.000Z,Wilson Donta L,D,G,114.0,0.0,36666.099,2023-03-09T20:09:44.000Z
18904,AQST,2023-03-09T00:00:00.000Z,Boyd Peter E.,A,A,100000.0,0.0,159532.0,2023-03-09T20:07:58.000Z
18905,AQST,2023-03-09T00:00:00.000Z,Marshall Ken W.,A,A,150000.0,0.0,150000.0,2023-03-09T20:07:46.000Z
18906,AQST,2023-03-09T00:00:00.000Z,Jung Cassie,A,A,110000.0,0.0,146747.0,2023-03-09T20:07:32.000Z
18907,AQST,2023-03-09T00:00:00.000Z,Schobel Alexander Mark,A,A,100000.0,0.0,982871.0,2023-03-09T20:07:20.000Z
18908,AQST,2023-03-09T00:00:00.000Z,Barber Daniel,A,A,447000.0,0.0,640702.0,2023-03-09T20:06:57.000Z
18909,AQST,2023-03-09T00:00:00.000Z,BRAENDER LORI J,A,A,150000.0,0.0,188761.0,2023-03-09T20:06:37.000Z
18910,AQST,2023-03-09T00:00:00.000Z,Wargacki Stephen,A,A,135000.0,0.0,161956.0,2023-03-09T20:06:20.000Z
18911,AQST,2023-03-09T00:00:00.000Z,TOTH A ERNEST JR,A,A,140000.0,0.0,140000.0,2023-03-09T20:05:58.000Z
18912,VRNOF,2023-03-07T00:00:00.000Z,Brown Edward Max,A,M,16667.0,3.3621,40189.0,2023-03-09T20:05:51.000Z
18913,SCX,2023-03-06T00:00:00.000Z,Tripp John C.,D,S,9981.0,11.97,52846.0,2023-03-09T20:03:42.000Z
18914,VRNOF,2023-03-07T00:00:00.000Z,Archos George Peter,A,M,17600.0,3.3621,628030.0,2023-03-09T19:54:19.000Z
18915,MIXT,2023-03-07T00:00:00.000Z,Dell Paul M,D,S,230168.0,0.33,494955.0,2023-03-09T19:50:46.000Z
18916,MIXT,2023-03-07T00:00:00.000Z,Lewis Catherine J,D,S,172626.0,0.33,2502889.0,2023-03-09T19:50:29.000Z
18917,CHD,2023-03-08T00:00:00.000Z,Wood Paul Richard,D,S,18802.0,83.3692,120.0,2023-03-09T19:47:53.000Z
18918,CHD,2023-03-08T00:00:00.000Z,Wood Paul Richard,D,S,29460.0,83.3692,120.0,2023-03-09T19:47:53.000Z
18919,CHD,2023-03-08T00:00:00.000Z,Wood Paul Richard,A,M,29460.0,77.33,29580.0,2023-03-09T19:47:53.000Z
18920,CHD,2023-03-08T00:00:00.000Z,Wood Paul Richard,A,M,18802.0,58.88,18922.0,2023-03-09T19:47:53.000Z
18921,IMKTA,2023-03-09T00:00:00.000Z,Ingle Sharp Laura,D,S,500.0,94.602,2000.0,2023-03-09T19:45:38.000Z
18922,VIR,2023-03-08T00:00:00.000Z,SATO VICKI L,D,S,17935.0,22.585,1327324.0,2023-03-09T19:36:09.000Z
18923,MORN,2023-03-08T00:00:00.000Z,Mansueto Joseph D,D,S,8620.0,207.1781,11514073.0,2023-03-09T19:31:51.000Z
18924,MORN,2023-03-07T00:00:00.000Z,Mansueto Joseph D,D,S,320.0,209.2741,11522693.0,2023-03-09T19:31:51.000Z
18925,MAR,2023-03-07T00:00:00.000Z,Menon Rajeev,D,S,6000.0,176.17,12000.0,2023-03-09T19:26:45.000Z
18926,MOGA/MOGB,2023-03-08T00:00:00.000Z,FISHBACK DONALD R,D,F,4113.0,102.0,887.0,2023-03-09T19:24:56.000Z
18927,MOGA/MOGB,2023-03-08T00:00:00.000Z,FISHBACK DONALD R,A,M,5000.0,61.69,5000.0,2023-03-09T19:24:56.000Z
18928,MOGA/MOGB,2023-02-24T00:00:00.000Z,FISHBACK DONALD R,D,G,300.0,0.0,13453.0,2023-03-09T19:24:56.000Z
18929,CBU,2023-03-08T00:00:00.000Z,Abdo Michael N,D,F,158.0,61.05,2495.0,2023-03-09T19:19:45.000Z
18930,CBU,2023-03-08T00:00:00.000Z,Gillan-Myer Maureen A,D,F,81.0,61.05,1849.0,2023-03-09T19:18:03.000Z
18931,HLMN,2022-10-28T00:00:00.000Z,Murphy George S. JR,A,A,32808.0,0.0,70482.0,2023-03-09T19:16:55.000Z
18932,HLMN,2023-03-07T00:00:00.000Z,Murphy George S. JR,A,A,22805.0,0.0,93287.0,2023-03-09T19:16:55.000Z
18933,HLMN,2023-03-07T00:00:00.000Z,Moore Scott Kelley,A,A,14253.0,0.0,76528.0,2023-03-09T19:16:39.000Z
18934,HLMN,2023-03-07T00:00:00.000Z,Seeds Gary,A,A,22805.0,0.0,294722.0,2023-03-09T19:16:24.000Z
18935,HLMN,2023-03-07T00:00:00.000Z,Kraft Robert O.,A,A,42759.0,0.0,267853.0,2023-03-09T19:16:09.000Z
18936,HLMN,2023-03-07T00:00:00.000Z,Ride Scott,A,A,22805.0,0.0,44937.0,2023-03-09T19:15:52.000Z
18937,HLMN,2023-03-07T00:00:00.000Z,FAGUNDO RANDALL J,A,A,22805.0,0.0,54840.0,2023-03-09T19:15:37.000Z
18938,HLMN,2023-03-07T00:00:00.000Z,Kitzberger Amanda,A,A,16533.0,0.0,44271.0,2023-03-09T19:15:20.000Z
18939,HLMN,2023-03-07T00:00:00.000Z,Cahill Douglas,A,A,121721.0,0.0,524349.0,2023-03-09T19:15:06.000Z
18940,HLMN,2023-03-07T00:00:00.000Z,Adinolfi Jon Michael,A,A,34207.0,0.0,431974.0,2023-03-09T19:14:45.000Z
18941,HLMN,2023-03-07T00:00:00.000Z,McCalla Anne,A,A,11403.0,0.0,26069.0,2023-03-09T19:14:31.000Z
18942,HLMN,2023-03-07T00:00:00.000Z,Parker Aaron Jerrod,A,A,22805.0,0.0,35151.0,2023-03-09T19:13:50.000Z
18943,CPSI,2023-03-07T00:00:00.000Z,Warren Denise Wilder,A,A,4105.0,0.0,22347.0,2023-03-09T19:09:01.000Z
18944,CPSI,2023-03-07T00:00:00.000Z,HUFFMAN CHARLES P,A,A,4105.0,0.0,32847.0,2023-03-09T19:08:06.000Z
18945,CPSI,2023-03-07T00:00:00.000Z,Benjamin Regina M.,A,A,4105.0,0.0,22347.0,2023-03-09T19:05:56.000Z
18946,CPSI,2023-03-07T00:00:00.000Z,HJELM CHRISTOPHER T,A,A,4105.0,0.0,15251.0,2023-03-09T19:05:18.000Z
18947,CPSI,2023-03-07T00:00:00.000Z,TOBIN GLENN,A,A,4105.0,0.0,23847.0,2023-03-09T19:04:21.000Z
18948,CPSI,2023-03-08T00:00:00.000Z,Chambless Matt J,D,F,759.0,30.02,41515.0,2023-03-09T19:03:07.000Z
18949,CPSI,2023-03-08T00:00:00.000Z,Britain James B,D,F,284.0,30.02,12091.0,2023-03-09T19:02:18.000Z
18950,LIN,2023-03-08T00:00:00.000Z,ANGEL STEPHEN F,A,M,1409.462,0.0,361831.697,2023-03-09T19:00:28.000Z
18951,LIN,2023-03-08T00:00:00.000Z,ANGEL STEPHEN F,A,M,3941.706,0.0,365571.403,2023-03-09T19:00:28.000Z
18952,LIN,2023-03-08T00:00:00.000Z,ANGEL STEPHEN F,D,F,1459.0,350.05,364112.403,2023-03-09T19:00:28.000Z
18953,LIN,2023-03-08T00:00:00.000Z,ANGEL STEPHEN F,D,F,202.0,350.05,361629.697,2023-03-09T19:00:28.000Z
18954,CPSI,2023-03-08T00:00:00.000Z,Severance Dawn M,D,F,361.0,30.02,14865.0,2023-03-09T18:59:56.000Z
18955,CPSI,2023-03-08T00:00:00.000Z,Fowler Christopher L,D,F,871.0,30.02,83701.0,2023-03-09T18:58:45.000Z
18956,CPSI,2023-03-08T00:00:00.000Z,DYE DAVID A,D,F,871.0,30.02,72272.0,2023-03-09T18:57:30.000Z
18957,CALB,2023-03-07T00:00:00.000Z,Doiguchi Wayne S.,D,S,500.0,25.11,21620.0,2023-03-09T18:51:26.000Z
18958,FORR,2023-03-07T00:00:00.000Z,Peltzman Steven P.,D,S,2206.0,33.9465,15091.0,2023-03-09T18:47:55.000Z
18959,ETN,2023-03-08T00:00:00.000Z,Faria Joao V,D,S,2500.0,176.705,71314.0,2023-03-09T18:34:51.000Z
18960,CBU,2023-03-08T00:00:00.000Z,SUTARIS JOSEPH E,D,F,536.0,61.05,8913.9958,2023-03-09T18:30:04.000Z
18961,CBU,2023-03-08T00:00:00.000Z,Karaivanov Dimitar,D,F,517.0,61.05,12687.0,2023-03-09T18:28:42.000Z
18962,CBU,2023-03-08T00:00:00.000Z,TRYNISKI MARK E,D,F,1704.0,61.05,29711.0,2023-03-09T18:25:07.000Z
18963,NWE,2023-03-07T00:00:00.000Z,Heim Shannon,A,A,1330.0,0.0,1330.0,2023-03-09T18:22:52.000Z
18964,NWE,2023-03-07T00:00:00.000Z,Lail Crystal Dawn,A,A,2774.0,0.0,15856.0,2023-03-09T18:20:31.000Z
18965,NWE,2023-03-07T00:00:00.000Z,Hines John D,A,A,1109.0,0.0,30150.0,2023-03-09T18:19:09.000Z
18966,NWE,2023-03-07T00:00:00.000Z,Schroeppel Bobbi L,A,A,1104.0,0.0,30401.0,2023-03-09T18:17:03.000Z
18967,NWE,2023-03-07T00:00:00.000Z,Vold Jeanne,A,A,753.0,0.0,9357.0,2023-03-09T18:16:00.000Z
18968,NKSH,2023-03-09T00:00:00.000Z,MILLER MARY G,A,P,160.0,40.98,6410.0,2023-03-09T18:14:24.000Z
18969,NWE,2023-03-07T00:00:00.000Z,BIRD BRIAN B,A,A,9355.0,0.0,142798.0,2023-03-09T18:12:45.000Z
18970,NWE,2023-03-07T00:00:00.000Z,Pohl Curtis T,A,A,1141.0,0.0,26299.0,2023-03-09T18:11:29.000Z
18971,CFR,2023-03-07T00:00:00.000Z,Wolfshohl Candace K,D,F,368.0,127.72,15591.0,2023-03-09T18:09:36.000Z
18972,CFR,2023-03-07T00:00:00.000Z,Wolfshohl Candace K,A,A,1512.0,0.0,15959.0,2023-03-09T18:09:36.000Z
18973,NWE,2023-03-07T00:00:00.000Z,Merkel Jason,A,A,596.0,0.0,2280.0,2023-03-09T18:09:03.000Z
18974,CFR,2023-03-07T00:00:00.000Z,Stead Jimmy,D,F,355.0,127.72,6964.0,2023-03-09T18:08:41.000Z
18975,CFR,2023-03-07T00:00:00.000Z,Stead Jimmy,A,A,1460.0,0.0,7319.0,2023-03-09T18:08:41.000Z
18976,CFR,2023-03-07T00:00:00.000Z,Severyn Carol Jean,A,A,1327.0,0.0,4194.0,2023-03-09T18:07:35.000Z
18977,CFR,2023-03-07T00:00:00.000Z,Severyn Carol Jean,D,F,323.0,127.72,3871.0,2023-03-09T18:07:35.000Z
18978,PATI,2023-03-08T00:00:00.000Z,BAKER JOHN D II,A,P,7.0,8.06,154917.0,2023-03-09T18:06:46.000Z
18979,PATI,2023-03-07T00:00:00.000Z,BAKER JOHN D II,A,P,715.0,8.23,154910.0,2023-03-09T18:06:46.000Z
18980,NWE,2023-03-07T00:00:00.000Z,Fang Cynthia,A,A,573.0,0.0,573.0,2023-03-09T18:06:42.000Z
18981,CFR,2023-03-07T00:00:00.000Z,Salinas Jerry,D,F,626.0,127.72,31543.0,2023-03-09T18:06:23.000Z
18982,CFR,2023-03-07T00:00:00.000Z,Salinas Jerry,A,A,2573.0,0.0,32169.0,2023-03-09T18:06:23.000Z
18983,KO,2023-03-07T00:00:00.000Z,Quincey James,D,S,46421.0,60.5,592546.0,2023-03-09T18:05:42.000Z
18984,NWE,2023-03-07T00:00:00.000Z,Berzina Jeffrey B.,A,A,420.0,0.0,1148.0,2023-03-09T18:05:33.000Z
18985,CFR,2023-03-07T00:00:00.000Z,GREEN PHILLIP D,A,A,11940.0,0.0,109927.0,2023-03-09T18:04:17.000Z
18986,CFR,2023-03-07T00:00:00.000Z,GREEN PHILLIP D,D,F,4698.0,127.72,105229.0,2023-03-09T18:04:17.000Z
18987,NWE,2023-03-07T00:00:00.000Z,Cashell Michael R,A,A,1100.0,0.0,19342.0,2023-03-09T18:03:28.000Z
18988,CFR,2023-03-07T00:00:00.000Z,FROST PATRICK B,D,F,465.0,127.72,209476.0,2023-03-09T18:03:10.000Z
18989,CFR,2023-03-07T00:00:00.000Z,FROST PATRICK B,A,A,1910.0,0.0,209941.0,2023-03-09T18:03:10.000Z
18990,CFR,2023-03-07T00:00:00.000Z,Bracher Paul,D,F,1023.0,127.72,94411.0,2023-03-09T18:02:19.000Z
18991,CFR,2023-03-07T00:00:00.000Z,Bracher Paul,A,A,2600.0,0.0,95434.0,2023-03-09T18:02:19.000Z
18992,CFR,2023-03-07T00:00:00.000Z,Berman Bobby,D,F,323.0,127.72,25162.0,2023-03-09T17:59:51.000Z
18993,CFR,2023-03-07T00:00:00.000Z,Berman Bobby,A,A,1327.0,0.0,25485.0,2023-03-09T17:59:51.000Z
18994,ATEC,2023-03-08T00:00:00.000Z,TULLIS JAMES L L,D,S,30000.0,16.12,467974.0,2023-03-09T17:59:49.000Z
18995,CFR,2023-03-07T00:00:00.000Z,Alonzo Annette M,D,F,387.0,127.72,11350.0,2023-03-09T17:57:16.000Z
18996,CFR,2023-03-07T00:00:00.000Z,Alonzo Annette M,A,A,1592.0,0.0,11737.0,2023-03-09T17:57:16.000Z
18997,LIN,2023-03-08T00:00:00.000Z,WOOD ROBERT L,A,M,611.309,0.0,16414.1896,2023-03-09T17:53:18.000Z
18998,LIN,2023-03-08T00:00:00.000Z,WOOD ROBERT L,D,F,119.0,350.05,16295.1896,2023-03-09T17:53:18.000Z
18999,LIN,2023-03-08T00:00:00.000Z,WEISSER ALBERTO,D,F,14.0,350.05,597.309,2023-03-09T17:49:08.000Z
19000,LIN,2023-03-08T00:00:00.000Z,WEISSER ALBERTO,A,M,611.309,0.0,611.309,2023-03-09T17:49:08.000Z
19001,LIN,2023-03-08T00:00:00.000Z,RICHENHAGEN MARTIN,A,M,611.309,0.0,6562.006,2023-03-09T17:44:50.000Z
19002,LIN,2023-03-08T00:00:00.000Z,RICHENHAGEN MARTIN,D,F,76.0,350.05,6486.006,2023-03-09T17:44:50.000Z
19003,LIN,2023-03-08T00:00:00.000Z,Ossadnik Victoria,D,F,91.0,350.05,2315.024,2023-03-09T17:41:43.000Z
19004,LIN,2023-03-08T00:00:00.000Z,Ossadnik Victoria,A,M,611.309,0.0,2406.024,2023-03-09T17:41:43.000Z
19005,LIN,2023-03-08T00:00:00.000Z,Kaeser Josef,A,M,611.309,0.0,611.309,2023-03-09T17:38:40.000Z
19006,LIN,2023-03-08T00:00:00.000Z,GALANTE EDWARD G,A,M,611.309,0.0,13673.465,2023-03-09T17:32:09.000Z
19007,LIN,2023-03-08T00:00:00.000Z,Enders Thomas,A,M,611.309,0.0,12198.465,2023-03-09T17:29:59.000Z
19008,LIN,2023-03-08T00:00:00.000Z,Enders Thomas,D,F,67.0,350.05,12131.465,2023-03-09T17:29:59.000Z
19009,FFNW,2023-03-07T00:00:00.000Z,Soh Simon,A,A,2782.0,14.92,36502.0,2023-03-09T17:29:46.000Z
19010,ADSK,2023-03-08T00:00:00.000Z,Clifford Deborah,D,F,1673.0,205.48,21166.0,2023-03-09T17:28:34.000Z
19011,DXPE,2023-03-07T00:00:00.000Z,Jeffery John Jay,D,F,393.0,0.0,25729.0,2023-03-09T17:27:58.000Z
19012,LIN,2023-03-08T00:00:00.000Z,Achleitner Ann-Kristin,D,F,50.0,350.05,3413.465,2023-03-09T17:27:46.000Z
19013,LIN,2023-03-08T00:00:00.000Z,Achleitner Ann-Kristin,A,M,611.309,0.0,3463.465,2023-03-09T17:27:46.000Z
19014,DXPE,2023-03-07T00:00:00.000Z,YEE KENT NEE HUNG,D,F,409.0,0.0,34094.0,2023-03-09T17:23:57.000Z
19015,DXPE,2023-03-07T00:00:00.000Z,YEE KENT NEE HUNG,D,F,101.0,0.0,33993.0,2023-03-09T17:23:57.000Z
19016,DXPE,2023-03-07T00:00:00.000Z,Gregory Christopher T,D,F,132.0,0.0,20260.0,2023-03-09T17:22:20.000Z
19017,BDC,2023-03-07T00:00:00.000Z,Anderson Brian Edward,A,A,2739.0,0.0,41137.0,2023-03-09T17:15:21.000Z
19018,DOMO,2023-03-08T00:00:00.000Z,PESTANA JOHN R,A,P,72500.0,13.6758,96490.0,2023-03-09T17:15:03.000Z
