,Date,Ticker,Senator,Transaction,Amount,Range
5122,2019-01-25,CSCO,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
5123,2018-12-07,CSCO,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
5124,2018-04-24,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5125,2018-04-24,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5126,2018-04-23,CSCO,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
5127,2018-04-05,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5128,2018-04-05,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5129,2018-03-09,CSCO,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
5130,2018-02-28,CSCO,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5131,2018-01-05,CSCO,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5132,2018-01-04,CSCO,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5133,2018-01-04,CSCO,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5134,2018-01-04,CSCO,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5135,2017-12-21,CSCO,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5136,2017-10-19,CSCO,"King, Angus",Sale,1001.0,"$1,001 - $15,000"
5137,2017-09-05,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5138,2017-08-30,CSCO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5139,2017-07-28,CSCO,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5140,2017-06-15,CSCO,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5141,2017-03-16,CSCO,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5142,2017-01-20,CSCO,"Hoeven, John",Purchase,100001.0,"$100,001 - $250,000"
5143,2016-03-31,CSCO,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
5144,2016-03-31,CSCO,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
5145,2016-03-24,CSCO,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5146,2016-01-05,CSCO,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5147,2016-01-05,CSCO,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5148,2022-10-05,HON,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5149,2022-03-30,HON,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5150,2021-03-29,HON,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5151,2020-04-14,HON,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5152,2020-04-14,HON,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5153,2020-02-05,HON,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
5154,2020-02-03,HON,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
5155,2019-02-04,HON,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
5156,2018-10-16,HON,"Collins, Susan M.",Sale,15001.0,"$15,001 - $50,000"
5157,2018-03-09,HON,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
5158,2017-01-30,HON,"Reed, John F.",Purchase,1001.0,"$1,001 - $15,000"
5159,2016-05-05,HON,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
5160,2023-01-11,EQNR,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5161,2022-12-09,PYPL,"Tuberville, Tommy",Sale,100001.0,"$100,001 - $250,000"
5162,2022-12-09,PYPL,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5163,2022-12-09,PYPL,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5164,2022-12-09,PYPL,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5165,2022-12-09,PYPL,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
5166,2022-12-09,PYPL,"Tuberville, Tommy",Sale,50001.0,"$50,001 - $100,000"
5167,2022-12-08,PYPL,"Tuberville, Tommy",Purchase,15001.0,"$15,001 - $50,000"
5168,2022-12-05,PYPL,"Tuberville, Tommy",Purchase,250001.0,"$250,001 - $500,000"
5169,2022-11-30,PYPL,"Sullivan, Dan",Sale,1001.0,"$1,001 - $15,000"
5170,2022-11-11,PYPL,"Wyden, Ron",Sale,100001.0,"$100,001 - $250,000"
5171,2022-11-08,PYPL,"Tuberville, Tommy",Sale,100001.0,"$100,001 - $250,000"
5172,2022-11-07,PYPL,"Tuberville, Tommy",Purchase,100001.0,"$100,001 - $250,000"
5173,2022-06-30,PYPL,"Tuberville, Tommy",Purchase,50001.0,"$50,001 - $100,000"
5174,2022-06-17,PYPL,"Tuberville, Tommy",Purchase,100001.0,"$100,001 - $250,000"
5175,2022-06-16,PYPL,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5176,2022-05-20,PYPL,"Tuberville, Tommy",Purchase,50001.0,"$50,001 - $100,000"
5177,2022-05-19,PYPL,"Tuberville, Tommy",Purchase,250001.0,"$250,001 - $500,000"
5178,2022-04-29,PYPL,"Tuberville, Tommy",Sale,50001.0,"$50,001 - $100,000"
5179,2022-04-11,PYPL,"Tuberville, Tommy",Purchase,15001.0,"$15,001 - $50,000"
5180,2022-02-09,PYPL,"Tuberville, Tommy",Purchase,15001.0,"$15,001 - $50,000"
5181,2022-02-07,PYPL,"Tuberville, Tommy",Purchase,50001.0,"$50,001 - $100,000"
5182,2021-11-01,PYPL,"Hickenlooper, John",Sale,250001.0,"$250,001 - $500,000"
5183,2021-03-29,PYPL,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5184,2020-06-24,PYPL,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5185,2020-06-04,PYPL,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5186,2020-05-20,PYPL,"Wyden, Ron",Purchase,50001.0,"$50,001 - $100,000"
5187,2020-04-23,PYPL,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5188,2020-04-23,PYPL,"Wyden, Ron",Purchase,50001.0,"$50,001 - $100,000"
5189,2020-04-16,PYPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5190,2020-04-16,PYPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5191,2020-04-14,PYPL,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5192,2020-04-14,PYPL,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5193,2020-04-14,PYPL,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5194,2020-04-14,PYPL,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5195,2020-04-07,PYPL,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
5196,2020-03-27,PYPL,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5197,2020-01-27,PYPL,"Inhofe, James M.",Sale,15001.0,"$15,001 - $50,000"
5198,2019-07-25,PYPL,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5199,2019-06-25,PYPL,"Inhofe, James M.",Sale,15001.0,"$15,001 - $50,000"
5200,2019-06-25,PYPL,"Inhofe, James M.",Sale,15001.0,"$15,001 - $50,000"
5201,2018-06-06,PYPL,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5202,2017-12-26,PYPL,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5203,2017-12-04,PYPL,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5204,2017-12-04,PYPL,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5205,2017-10-23,PYPL,"Inhofe, James M.",Purchase,15001.0,"$15,001 - $50,000"
5206,2022-08-01,OC,"Tuberville, Tommy",Purchase,15001.0,"$15,001 - $50,000"
5207,2019-09-18,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5208,2019-09-18,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5209,2019-09-17,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5210,2019-09-16,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5211,2019-09-16,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5212,2019-09-16,BPL,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5213,2017-12-04,BPL,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5214,2016-12-13,BPL,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5215,2023-02-21,TSM,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5216,2022-10-17,TSM,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5217,2019-11-04,TSM,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5218,2019-03-11,TSM,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5219,2017-09-08,TSM,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5220,2017-06-15,TSM,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5221,2021-04-06,AVGO,"Wyden, Ron",Sale,100001.0,"$100,001 - $250,000"
5222,2021-03-30,AVGO,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
5223,2021-03-04,AVGO,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
5224,2020-06-23,AVGO,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5225,2020-06-04,AVGO,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5226,2020-04-06,AVGO,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5227,2019-03-11,AVGO,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5228,2017-12-29,AVGO,"Hoeven, John",Purchase,100001.0,"$100,001 - $250,000"
5229,2017-09-08,AVGO,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5230,2022-12-21,EA,"King, Angus",Purchase,1001.0,"$1,001 - $15,000"
5231,2021-03-29,EA,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5232,2017-12-15,CHRW,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5233,2017-12-04,CHRW,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5234,2016-02-16,CHRW,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5235,2016-02-16,CHRW,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5236,2016-02-16,CHRW,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5237,2021-02-09,PENN,"Toomey, Pat",Purchase,1001.0,"$1,001 - $15,000"
5238,2021-09-30,KLAC,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5239,2021-04-16,KLAC,"Wyden, Ron",Sale,50001.0,"$50,001 - $100,000"
5240,2021-04-06,KLAC,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
5241,2021-04-06,KLAC,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
5242,2021-04-06,KLAC,"Wyden, Ron",Sale,1001.0,"$1,001 - $15,000"
5243,2021-04-06,KLAC,"Wyden, Ron",Sale,100001.0,"$100,001 - $250,000"
5244,2021-02-26,KLAC,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
5245,2021-01-27,KLAC,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
5246,2021-01-27,KLAC,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
5247,2021-01-27,KLAC,"Wyden, Ron",Purchase,1001.0,"$1,001 - $15,000"
5248,2020-08-04,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5249,2020-08-04,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5250,2020-06-17,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5251,2020-06-04,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5252,2020-04-17,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5253,2020-04-06,KLAC,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
5254,2020-04-14,HUN,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5255,2020-04-14,HUN,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5256,2020-03-17,HUN,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5257,2020-03-16,HUN,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5258,2018-04-24,PAYX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5259,2018-04-24,PAYX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5260,2018-04-05,PAYX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5261,2018-04-05,PAYX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5262,2017-06-15,PAYX,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5263,2017-03-16,PAYX,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5264,2016-04-19,PAYX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5265,2021-03-29,DGX,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5266,2020-04-02,DGX,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5267,2020-04-14,SU,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5268,2020-04-14,SU,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5269,2019-09-25,SU,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
5270,2018-12-14,SU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5271,2018-06-26,SU,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
5272,2018-02-13,SU,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
5273,2018-02-09,SU,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
5274,2017-06-15,SU,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5275,2017-03-16,SU,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5276,2018-10-11,CRM,"Inhofe, James M.",Sale,50001.0,"$50,001 - $100,000"
5277,2018-05-03,CRM,"Inhofe, James M.",Sale,1001.0,"$1,001 - $15,000"
5278,2017-04-25,CRM,"Inhofe, James M.",Purchase,50001.0,"$50,001 - $100,000"
5279,2022-01-13,CLOU,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
5280,2020-11-20,ERIC,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5281,2022-10-17,MPW,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5282,2020-07-09,MPW,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5283,2017-02-06,MPW,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
5284,2018-04-24,ES,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5285,2018-04-24,ES,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5286,2018-04-05,ES,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5287,2018-04-05,ES,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5288,2022-01-28,TSLA,"Whitehouse, Sheldon",Purchase,15001.0,"$15,001 - $50,000"
5289,2021-01-27,TSLA,"Toomey, Pat",Sale,1001.0,"$1,001 - $15,000"
5290,2020-12-30,TSLA,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5291,2020-12-21,TSLA,"Roberts, Pat",Sale,1001.0,"$1,001 - $15,000"
5292,2020-12-11,TSLA,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
5293,2020-12-07,TSLA,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
5294,2020-12-07,TSLA,"Toomey, Pat",Sale,1001.0,"$1,001 - $15,000"
5295,2020-09-01,TSLA,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
5296,2020-08-17,TSLA,"Toomey, Pat",Purchase,1001.0,"$1,001 - $15,000"
5297,2020-08-03,TSLA,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
5298,2019-08-27,TSLA,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
5299,2019-08-27,TSLA,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
5300,2018-12-28,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5301,2018-12-28,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5302,2018-05-07,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5303,2017-11-27,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5304,2017-08-24,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5305,2017-08-24,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5306,2017-07-28,TSLA,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
5307,2022-03-30,BIO,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5308,2021-03-29,BIO,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5309,2017-02-17,YUM,"Van Hollen, Chris",Sale,1001.0,"$1,001 - $15,000"
5310,2019-03-22,CCI,"Hoeven, John",Purchase,50001.0,"$50,001 - $100,000"
5311,2019-03-11,CCI,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5312,2017-09-08,CCI,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5313,2017-06-15,CCI,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5314,2017-03-16,CCI,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5315,2017-02-15,CCI,"Hoeven, John",Purchase,50001.0,"$50,001 - $100,000"
5316,2020-11-20,MRVL,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5317,2020-04-14,EAF,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5318,2020-04-14,EAF,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5319,2020-03-10,EAF,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5320,2019-09-30,EAF,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5321,2019-05-29,EAF,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5322,2019-05-28,EAF,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5323,2019-05-24,EAF,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5324,2019-05-23,EAF,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5325,2021-08-27,FSK,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
5326,2016-01-26,NUE,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
5327,2021-12-29,CLDT,"Hagerty, Bill",Sale,1001.0,"$1,001 - $15,000"
5328,2022-03-30,VEEV,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5329,2023-02-21,RTX,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5330,2022-01-18,RTX,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5331,2022-01-14,RTX,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5332,2020-04-07,RTX,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
5333,2020-04-03,RTX,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5334,2020-04-03,RTX,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
5335,2021-03-29,GNTX,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5336,2022-03-29,WST,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5337,2021-03-29,WST,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5338,2020-04-02,DRI,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5339,2019-11-04,DRI,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5340,2021-01-04,DG,"Tuberville, Tommy",Sale,50001.0,"$50,001 - $100,000"
5341,2020-04-07,DG,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5342,2020-03-17,DG,"Loeffler, Kelly",Sale,1001.0,"$1,001 - $15,000"
5343,2020-03-12,DG,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
5344,2020-02-28,DG,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
5345,2018-07-27,UNFI,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
5346,2018-01-11,UNFI,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
5347,2021-02-16,CTAA,"Hagerty, Bill",Sale,15001.0,"$15,001 - $50,000"
5348,2019-12-10,PPL,"Toomey, Pat",Purchase,15001.0,"$15,001 - $50,000"
5349,2017-06-15,PPL,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5350,2017-03-16,PPL,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5351,2020-03-03,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5352,2020-03-03,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5353,2020-03-02,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5354,2020-03-02,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5355,2020-01-31,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5356,2020-01-31,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5357,2020-01-31,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5358,2020-01-29,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5359,2020-01-29,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5360,2020-01-29,ROST,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5361,2019-05-02,TOT,"Peters, Gary",Sale,15001.0,"$15,001 - $50,000"
5362,2021-11-29,CAG,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
5363,2021-01-11,CAG,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5364,2020-04-02,CAG,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
5365,2019-07-16,CAG,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5366,2017-03-06,CAG,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
5367,2021-05-04,PTON,"Hickenlooper, John",Purchase,1001.0,"$1,001 - $15,000"
5368,2020-04-14,DFS,"Loeffler, Kelly",Sale,15001.0,"$15,001 - $50,000"
5369,2020-04-14,DFS,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
5370,2020-01-21,DFS,"Loeffler, Kelly",Purchase,250001.0,"$250,001 - $500,000"
5371,2020-01-21,DFS,"Loeffler, Kelly",Purchase,250001.0,"$250,001 - $500,000"
5372,2020-01-17,DFS,"Loeffler, Kelly",Purchase,250001.0,"$250,001 - $500,000"
5373,2018-05-03,DFS,"Inhofe, James M.",Sale,15001.0,"$15,001 - $50,000"
5374,2022-12-19,ADBE,"King, Angus",Sale,1001.0,"$1,001 - $15,000"
5375,2022-11-30,ADBE,"Sullivan, Dan",Sale,1001.0,"$1,001 - $15,000"
5376,2022-11-22,ADBE,"Sullivan, Dan",Purchase,1001.0,"$1,001 - $15,000"
5377,2022-11-22,ADBE,"Sullivan, Dan",Purchase,1001.0,"$1,001 - $15,000"
5378,2022-11-22,ADBE,"Sullivan, Dan",Purchase,1001.0,"$1,001 - $15,000"
5379,2022-01-14,ADBE,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
5380,2021-06-24,ADBE,"King, Angus",Purchase,1001.0,"$1,001 - $15,000"
5381,2023-02-21,CHD,"Sullivan, Dan",Purchase,1001.0,"$1,001 - $15,000"
5382,2023-02-10,CHD,"Sullivan, Dan",Purchase,1001.0,"$1,001 - $15,000"
5383,2022-10-05,CHD,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5384,2020-12-21,ETY,"Roberts, Pat",Sale,100001.0,"$100,001 - $250,000"
5385,2020-01-13,ETY,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
5386,2018-02-05,ETY,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
5387,2018-02-05,ETY,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
5388,2017-12-18,ETY,"Roberts, Pat",Purchase,100001.0,"$100,001 - $250,000"
5389,2017-12-13,ETY,"Roberts, Pat",Sale,50001.0,"$50,001 - $100,000"
5390,2017-12-13,ETY,"Roberts, Pat",Purchase,50001.0,"$50,001 - $100,000"
5391,2017-12-13,ETY,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
5392,2017-12-07,ETY,"Roberts, Pat",Sale,100001.0,"$100,001 - $250,000"
5393,2020-04-14,UN,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5394,2020-04-14,UN,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5395,2019-02-25,UN,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5396,2017-06-15,UN,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
5397,2017-05-24,UN,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5398,2017-03-16,UN,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
5399,2022-10-17,JNJ,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
5400,2022-01-18,JNJ,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
5401,2021-09-30,JNJ,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
5402,2021-03-29,JNJ,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
5403,2020-08-21,JNJ,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
5404,2020-04-16,JNJ,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5405,2020-04-16,JNJ,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
5406,2020-04-14,JNJ,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
5407,2020-04-14,JNJ,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
5408,2020-03-09,JNJ,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
5409,2020-03-03,JNJ,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5410,2019-09-25,JNJ,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
5411,2019-09-25,JNJ,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
5412,2018-10-24,JNJ,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
5413,2018-10-17,JNJ,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
5414,2018-04-24,JNJ,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
